Published Date,Video URL,Channel,Title,Description,
5/15/2016 8:36,https://www.youtube.com/watch?v=9SylDjE5RTY,PowerShell Conference EU,"Advanced Logging with log4net: principle, practice and applications (Gael Colas)","Although logging PowerShell activity for security can be implemented by 'Over-the-shoulder transcription' in v5, you may want to add some advanced logging to your scripts, while minimizing log management and keeping it consistent across your environments. Using the log4net library as a base and leveraging it with PowerShell, the log4ps module enables you to implement structured logging for your scripts, driven by XML files, picking up changes on the fly without the need to restart your script. With no more code than you already have, you can send logs to files, with a cap on their size, roll them automatically, use buffers, time stamps, context and so on. But if you really want to push further, by simply editing the XML definition you can log to EventLog, SMTP, Databases, SysLog, TCP Sink, UDP endpoints, ELMAH, Logstash for elastic search, Loggly, AWS or Message Queues directly from your script!",Conf EU 2016
5/15/2016 9:00,https://www.youtube.com/watch?v=WZOwq2apDTc,PowerShell Conference EU,Creating and Managing Windows Containers (Part 1) (Richard Siddaway),"Windows Containers are a new lightweight virtualization option in Windows Server 2016. In this session you’ll be introduced to Windows Containers and shown the difference between a Container and virtual machine. You’ll learn how to configure a machine to support containers, how to create and manage containers using the PowerShell Container module. Containers are available on Linux machines and you’ll learn how manage Windows or Linux based containers using the Docker API. This will be a code heavy session with a maximum of demonstration and minimum of slides.",Conf EU 2016
5/15/2016 9:36,https://www.youtube.com/watch?v=xCszU-tA_LQ,PowerShell Conference EU,Creating and Managing Windows Containers (Part 2) (Richard Siddaway),"Windows Containers are a new lightweight virtualization option in Windows Server 2016. In this session you’ll be introduced to Windows Containers and shown the difference between a Container and virtual machine. You’ll learn how to configure a machine to support containers, how to create and manage containers using the PowerShell Container module. Containers are available on Linux machines and you’ll learn how manage Windows or Linux based containers using the Docker API. This will be a code heavy session with a maximum of demonstration and minimum of slides.",Conf EU 2016
5/15/2016 10:30,https://www.youtube.com/watch?v=4G61S0vDxS4,PowerShell Conference EU,"Automatisierung mit Azure Automation, Runbooks und Workflows (German) (Holger Voges)","Azure Automation ist der neue Ansatz von Microsoft, mit Hilfe von Powershell Workflows regelmässig Wiederkehrende Aufgaben in großen Umgebungen zu automatisieren. Es werden sogennante Runbooks erstellt, die dann zeit- oder Ereignisgesteuert gestartet werden können. Der grafische Runbook Editor macht das Erstellen dabei auch für den Laien einfach. In dieser Session stellt Holger Voges die Grundlagen der Runbooks vor und zeigt, was Sie mit Azure Automation erreichen können.",Conf EU 2016
5/16/2016 0:26,https://www.youtube.com/watch?v=d_XaMy6Gs5g,,Private video,This video is private.,Conf EU 2016
5/16/2016 3:11,https://www.youtube.com/watch?v=roePaJTs5jw,PowerShell Conference EU,Azure Automation DSC (Part 1) (Ben Gelens & Aleksandar Nikolic),"This session will be an intro to DSC pull server/pull server as an Azure service, how to onboard nodes, simple example to show full workflow, complex example to include advanced features",Conf EU 2016
5/16/2016 3:18,https://www.youtube.com/watch?v=ZKx-MfbsNdQ,PowerShell Conference EU,Azure Automation DSC (Part 2) (Ben Gelens & Aleksandar Nikolic),"This session will be an intro to DSC pull server/pull server as an Azure service, how to onboard nodes, simple example to show full workflow, complex example to include advanced features",Conf EU 2016
5/16/2016 3:28,https://www.youtube.com/watch?v=tYefgjpWHhc,PowerShell Conference EU,Azure Automation DSC (Part 3) (Ben Gelens & Aleksandar Nikolic),"This session will be an intro to DSC pull server/pull server as an Azure service, how to onboard nodes, simple example to show full workflow, complex example to include advanced features",Conf EU 2016
5/16/2016 3:55,https://www.youtube.com/watch?v=KZiEj78PY6g,PowerShell Conference EU,SQL Server through PowerShell (Dimitri Koens),"Automate management tasks like backup, find performance bottlenecks and resolve them, strengthen the security level of your servers, save PowerShell output in SQL Server, get data from SQL Server to process in PowerShell, and much more.",Conf EU 2016
5/16/2016 4:26,https://www.youtube.com/watch?v=bFC2m5-_e7E,PowerShell Conference EU,Mehr erreichen mit den CIM-Cmdlets (German) (Holger Schwichtenberg),"Holger Schwichtenberg zeigt, was CIM Cmdlets sind.",Conf EU 2016
5/16/2016 4:57,https://www.youtube.com/watch?v=DkSc5RQq2_I,PowerShell Conference EU,Bereitstellung von virtuellen Maschinen mit DSC und Chef/Puppet (German) (Holger Voges),"DSC hat das Experimentierstadium inzwischen überschritten und kommt langsam im Alltag an. Mit Puppet und Chef stehen außerdem zwei Werkzeuge zur Verfügung, um die automatisierte Bereitstellung auch in gemischten Umgebungen breitflächig zu nutzen. Sie kennen DSC, Puppet und Chef noch nicht? Dann lassen Sie sich in der Session einen Überblick darüber geben, welche neuen Welten der Automatisierung sich Ihnen mit diesen Werkzeugen eröffnen.",Conf EU 2016
5/16/2016 5:23,https://www.youtube.com/watch?v=NQYv13R74-c,PowerShell Conference EU,Networking mit der PowerShell (German) (Thorsten Butz),"$oldschool = 'ping', 'net', 'nslookup', 'netsh', 'whois', 'ifconfig', 'nmap', 'lsof', 'host', 'traceroute', 'finger' - In der täglichen Netzwerkarbeit des Admins fristet die PowerShell ein Schattendasein. Warum eigentlich? Bietet die PowerShell keine (besseren) Alternativen oder ist es schlicht die Macht der Gewohnheit, die uns ausgetretene Pfade beschreiten lässt. Der Vortrag stellt (wenig bekannte) PowerShell-Cmdlets zur Netzwerkadministration und -analyse vor und zeigt darüber hinausgehende Scriptlösungen, die die PowerShell zum Alltagswerkzeug in Netzwerkangelegenheiten werden lässt.",Conf EU 2016
